user_time,system_time,cpu_percent,wallclock_time,max_rss
90.922,63.414,99.93%,154.445,30060
87.391,67.674,99.93%,155.172,30176
101.032,52.610,99.91%,153.779,30220
99.968,55.769,99.94%,155.833,30128
83.013,70.973,99.99%,153.997,30168
86.463,66.658,99.90%,153.279,30112
95.430,56.105,99.71%,151.975,29724
83.660,67.864,99.93%,151.624,29728
82.865,70.813,99.55%,154.378,30224
103.998,48.088,99.83%,152.347,30228
99.833,55.781,99.96%,155.675,30096
98.505,54.950,99.95%,153.527,30212
105.122,48.637,99.99%,153.777,30116
98.432,55.255,99.89%,153.860,30152
101.836,50.720,99.87%,152.756,29728
100.337,52.002,99.88%,152.516,30148
94.397,58.812,99.70%,153.666,29728
81.869,69.954,98.56%,154.041,29728
76.510,76.652,99.72%,153.590,30124
100.319,52.041,99.97%,152.404,29724
97.911,56.911,99.88%,155.000,30144
84.845,68.808,99.75%,154.033,29792
83.210,71.097,99.88%,154.492,30116
95.251,59.513,99.97%,154.811,30116
96.911,56.605,99.91%,153.660,30248
98.702,55.097,99.99%,153.815,30172
76.544,76.814,99.94%,153.455,29792
88.547,64.475,99.94%,153.121,29720
115.742,51.671,99.86%,167.640,30128
80.174,71.953,99.96%,152.184,30148
84.014,68.141,99.92%,152.277,29700
83.088,71.472,99.97%,154.612,30204
92.606,60.540,99.90%,153.294,29744
98.960,55.204,99.99%,154.182,30076
96.196,56.233,99.93%,152.535,29792
84.550,68.297,99.88%,153.030,30180
93.139,60.812,99.96%,154.007,30120
78.388,74.231,99.88%,152.801,29728
104.488,48.465,99.99%,152.973,29792
82.704,71.090,99.99%,153.811,30236
86.947,67.379,99.87%,154.524,30144
104.777,48.260,99.89%,153.212,30116
84.690,68.660,99.99%,153.370,29728
88.425,64.542,99.89%,153.136,29724
111.254,39.521,99.99%,150.790,29716
89.183,64.707,99.99%,153.909,30228
117.182,36.203,99.93%,153.499,30180
71.698,79.910,99.95%,151.679,29764
94.500,58.893,99.99%,153.409,30076
115.546,39.573,99.84%,155.364,30108
86.350,66.915,99.76%,153.638,30216
90.291,62.550,99.95%,152.919,29736
84.674,68.777,99.85%,153.686,30116
92.696,60.706,99.99%,153.419,29740
94.818,59.112,99.61%,154.526,30208
98.388,54.802,99.90%,153.347,30176
80.550,72.337,99.96%,152.948,30180
115.812,51.987,99.86%,168.033,29728
98.158,55.152,99.96%,153.375,30200
99.146,55.628,99.88%,154.961,30224
85.081,68.763,99.94%,153.929,30140
112.618,40.087,99.92%,152.820,29692
92.766,60.407,99.90%,153.327,30228
103.112,51.664,99.77%,155.129,30124
92.271,60.283,99.91%,152.685,29772
94.440,58.833,99.87%,153.475,29796
91.988,60.102,99.90%,152.236,30228
102.831,51.493,99.99%,154.339,30124
87.089,67.599,99.94%,154.778,30124
76.157,76.458,99.99%,152.636,30220
106.181,46.948,99.98%,153.166,30108
89.254,64.808,99.92%,154.189,30176
109.357,67.738,99.77%,177.500,29724
104.553,48.342,99.99%,152.910,29800
90.306,62.617,99.99%,152.937,29700
88.392,64.432,99.99%,152.840,29772
90.055,62.423,99.99%,152.492,30240
78.648,75.010,99.63%,154.234,30136
79.163,74.822,99.99%,154.001,30184
84.604,68.841,99.99%,153.464,30112
90.395,62.692,99.90%,153.245,30220
107.799,44.109,99.94%,152.001,29728
92.883,60.683,99.93%,153.673,30188
104.558,48.326,99.72%,153.314,29740
